标识符,总分数,指标1,指标2,指标3,指标4,指标5,指标6,指标7,指标8,指标9,指标10,指标11,指标12,指标13,指标14,指标15,指标16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/598d49cb2cd23,89.04,50,25,20,28.57,33.33,100,25,100,33.33,28.57,33.33,50,78.57,25,100,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5489A3827422C,55.67,33.33,78.57,78.57,78.57,25,28.57,100,33.33,78.57,78.57,50,25,78.57,20,50,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5F167D805,64.05,25,25,100,78.57,25,33.33,33.33,25,28.57,20,28.57,100,100,50,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5487E026098CD,49.83,25,28.57,25,50,20,20,78.57,78.57,50,25,33.33,25,33.33,100,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5DA35A826,51.53,20,20,78.57,100,28.57,25,78.57,33.33,100,28.57,33.33,20,28.57,78.57,33.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5489A3995F54A,99.27,100,25,100,25,33.33,50,28.57,33.33,20,33.33,100,28.57,50,20,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/56D778315A62B,97.75,25,20,28.57,100,20,33.33,33.33,33.33,100,50,20,20,50,25,25,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5afa9f7d1a552,66.03,78.57,100,20,33.33,50,50,33.33,28.57,50,28.57,100,100,25,78.57,78.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5599E5B6E260A,41.28,33.33,50,33.33,28.57,100,78.57,100,25,33.33,100,50,33.33,78.57,33.33,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f2bfedf6d1,63.7,100,50,25,25,78.57,33.33,78.57,100,20,28.57,20,20,78.57,25,28.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/59953cddc0acb,93.1,33.33,28.57,20,20,50,78.57,100,25,50,25,50,78.57,28.57,33.33,20,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/575DFE28B9CF5,46.14,28.57,20,20,100,28.57,25,33.33,28.57,25,50,50,78.57,25,100,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5e5701b5df4d8,52.04,33.33,25,100,28.57,100,78.57,20,25,20,100,25,20,25,20,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5c7da9661dbcc,78.4,78.57,50,20,50,20,20,20,28.57,50,25,50,28.57,50,28.57,78.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/597fcb8ce7fde,60.31,20,33.33,33.33,25,28.57,25,100,78.57,25,33.33,33.33,100,50,100,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5c12fe7dae432,14.53,78.57,28.57,28.57,50,20,100,25,78.57,50,28.57,100,100,50,20,33.33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/597fcb04f0dda,55.77,78.57,28.57,25,78.57,28.57,78.57,25,20,33.33,100,28.57,78.57,100,100,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5757AE121A133,19.52,25,33.33,28.57,20,20,78.57,20,100,100,50,33.33,28.57,33.33,20,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5756169E381CC,63.64,28.57,28.57,78.57,25,25,100,33.33,33.33,20,100,28.57,20,33.33,78.57,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/56DCD9249B224,76.35,33.33,20,25,33.33,78.57,50,33.33,28.57,33.33,100,20,25,28.57,78.57,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f2138ac67d,80.86,78.57,33.33,50,28.57,100,28.57,50,78.57,78.57,20,50,50,33.33,25,33.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ca56d1d0166b,70.77,25,28.57,25,78.57,50,78.57,20,20,25,20,20,25,78.57,100,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5c53c7d61cf79,5.49,33.33,20,28.57,20,50,28.57,25,28.57,20,100,50,20,78.57,50,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/546F540FE10AA,0.37,28.57,25,20,100,33.33,50,28.57,33.33,100,20,100,100,100,100,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/563BDB4789194,21.9,100,50,50,28.57,100,78.57,28.57,78.57,50,78.57,100,78.57,33.33,20,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5afaa66cbee44,78.56,78.57,100,25,78.57,33.33,33.33,50,50,100,33.33,100,33.33,28.57,20,78.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/558A3D5553CF1,44.85,78.57,28.57,50,78.57,33.33,78.57,25,78.57,33.33,33.33,28.57,33.33,100,20,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/530428EE86C0B,30.75,20,78.57,100,28.57,33.33,100,25,20,50,78.57,20,100,33.33,25,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5FC197BD7,87.67,50,100,28.57,50,100,28.57,100,100,78.57,20,50,100,20,25,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/558A3BDC3F202,85.61,100,100,78.57,50,50,20,25,50,28.57,25,20,100,100,78.57,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/599c066442926,19.72,78.57,33.33,28.57,50,25,25,33.33,100,25,78.57,100,28.57,100,33.33,100,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/57511C42603DF,91.74,78.57,25,78.57,78.57,28.57,20,28.57,78.57,28.57,20,33.33,20,28.57,25,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ba181e67356d,53.98,28.57,28.57,100,25,50,100,25,28.57,50,25,25,33.33,25,78.57,78.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5588B9071E49D,61.71,28.57,20,100,100,78.57,20,25,33.33,50,33.33,28.57,33.33,78.57,78.57,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5a00f9ab9a8d1,19.54,100,78.57,50,25,100,50,25,25,25,100,25,100,33.33,100,28.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5756B3BF09204,52.55,33.33,25,20,28.57,100,33.33,20,33.33,33.33,20,28.57,20,50,33.33,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5f42f324b2ef8,54.79,25,25,50,50,20,20,25,25,20,28.57,28.57,50,28.57,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5a52c88e56d2c,43.23,50,78.57,50,25,28.57,50,28.57,28.57,25,78.57,50,33.33,100,20,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/547CFAD851A9C,73.82,78.57,20,50,20,20,20,25,28.57,25,28.57,33.33,28.57,50,78.57,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/58c8f80678aaa,61.86,33.33,100,100,33.33,33.33,78.57,33.33,20,50,33.33,28.57,50,33.33,33.33,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/56DCD9249B224,64.55,25,20,100,100,50,25,33.33,28.57,20,100,33.33,100,50,50,20,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5588B96B6761B,85.5,100,20,50,33.33,78.57,25,28.57,100,100,50,50,28.57,78.57,25,28.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5d1ee050eda5d,84.87,100,50,100,78.57,20,78.57,100,78.57,33.33,50,33.33,25,25,20,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC4B3F2A3B7,22.88,100,28.57,50,33.33,28.57,100,33.33,100,25,78.57,20,50,20,100,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f303d644b9,17.44,25,78.57,78.57,33.33,78.57,20,100,28.57,25,50,78.57,33.33,20,28.57,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f29a7d4aaa,52.98,50,28.57,50,20,100,78.57,25,50,33.33,28.57,20,50,20,25,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5486971B5A4E9,30.54,33.33,78.57,20,100,25,78.57,33.33,20,78.57,78.57,20,28.57,33.33,28.57,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/58c8f75ec556f,75.05,100,20,33.33,50,33.33,33.33,33.33,28.57,33.33,28.57,28.57,100,33.33,78.57,50,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5e1590e33097f,1.79,100,25,100,78.57,50,28.57,33.33,100,78.57,78.57,78.57,25,33.33,33.33,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f2c795d038,37.83,78.57,20,28.57,33.33,25,28.57,50,28.57,100,28.57,25,78.57,20,78.57,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/58c8f729e5328,83.84,100,33.33,20,20,100,28.57,50,20,28.57,50,100,50,28.57,25,28.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5bab03dc96626,37.12,20,78.57,78.57,100,78.57,50,100,20,28.57,25,33.33,50,78.57,20,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f303d644b9,96.23,28.57,33.33,78.57,50,28.57,50,33.33,50,50,28.57,25,50,28.57,100,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5e1590e33097f,82.13,28.57,78.57,28.57,25,33.33,20,33.33,28.57,28.57,25,28.57,20,28.57,100,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5E9F6EF5B,53.75,25,28.57,20,78.57,50,28.57,33.33,33.33,100,28.57,20,28.57,28.57,50,78.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/54867DBEE09E6,15.78,20,33.33,20,78.57,25,25,78.57,50,20,28.57,33.33,28.57,25,78.57,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ea1aecf22b00,21.02,20,28.57,25,33.33,28.57,28.57,25,78.57,33.33,25,20,20,28.57,78.57,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC4B559D314,32.42,33.33,28.57,78.57,100,28.57,50,100,28.57,100,100,20,78.57,25,50,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5b0f96411947f,94.1,50,50,33.33,20,50,50,78.57,25,20,78.57,28.57,25,33.33,33.33,33.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5bab03dc96626,22.85,100,50,20,33.33,20,33.33,28.57,50,25,78.57,20,78.57,33.33,20,28.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/558D0B4B47207,41.69,28.57,28.57,20,28.57,78.57,50,78.57,33.33,50,50,50,28.57,25,25,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5F75757B1,21.29,20,25,50,28.57,50,78.57,28.57,28.57,100,28.57,28.57,50,50,33.33,33.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ed83bf55be6a,69.65,100,100,33.33,78.57,33.33,100,25,100,78.57,33.33,25,100,50,50,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5bc95a001183a,25.14,25,33.33,33.33,25,50,78.57,28.57,28.57,50,78.57,100,28.57,50,20,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5cdba18939c29,75.99,20,78.57,78.57,78.57,28.57,25,100,100,28.57,100,28.57,78.57,33.33,25,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5d845a861739c,15.59,20,20,78.57,50,100,25,100,100,25,25,100,33.33,25,25,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/57995A613EB22,21.47,100,28.57,28.57,50,25,33.33,25,50,78.57,78.57,20,25,100,20,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC4AF9444F4,22.06,100,25,78.57,78.57,28.57,50,28.57,78.57,50,28.57,78.57,28.57,50,100,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/547504C08D004,95.09,25,20,33.33,25,33.33,25,100,28.57,28.57,100,78.57,25,20,20,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5C8B432D6,69.58,33.33,20,25,20,78.57,25,50,25,78.57,50,78.57,78.57,28.57,50,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5de4546aeacce,69.43,20,28.57,100,20,50,100,50,50,100,50,50,100,78.57,78.57,25,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5588B93A05747,88.22,28.57,50,100,20,25,100,25,20,50,78.57,78.57,25,20,50,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/551485612CDEE,44.28,28.57,33.33,28.57,28.57,100,28.57,33.33,100,33.33,33.33,25,20,25,78.57,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ca56d1d0166b,6.3,28.57,25,100,100,78.57,100,100,78.57,78.57,33.33,100,78.57,28.57,78.57,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5f1632a855c17,18.33,50,28.57,28.57,100,33.33,28.57,25,20,25,20,78.57,50,25,25,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5993b202070c2,35.32,28.57,25,25,100,20,28.57,28.57,28.57,20,100,100,25,33.33,33.33,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/556BCD6A38737,83.47,100,28.57,25,33.33,25,20,33.33,28.57,20,100,50,28.57,20,100,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5c6b6fde4c631,2.62,50,25,25,78.57,50,25,33.33,100,33.33,25,28.57,28.57,28.57,78.57,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/58af65cca4bb9,22.38,20,50,28.57,78.57,33.33,50,28.57,33.33,25,20,33.33,28.57,100,33.33,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5e3e4b6b309f2,63.75,78.57,20,100,28.57,50,78.57,20,33.33,33.33,100,100,50,50,25,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5bfe29ff807fb,23.43,25,20,50,28.57,20,28.57,25,33.33,50,25,50,33.33,25,78.57,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5ea92b3eaeab4,38.04,78.57,78.57,78.57,50,50,20,20,28.57,20,100,50,20,28.57,100,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/56AEF12E02277,78.99,25,20,100,50,25,33.33,25,33.33,50,50,25,28.57,100,28.57,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5599E572426C1,92.06,78.57,50,78.57,28.57,25,33.33,33.33,28.57,25,28.57,28.57,25,28.57,33.33,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5d845a861739c,6.93,33.33,28.57,25,100,25,33.33,50,28.57,33.33,33.33,20,78.57,78.57,50,78.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/597fcb48cffce,4.08,20,78.57,100,50,25,28.57,25,50,100,100,50,33.33,100,33.33,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5add811364d59,40.05,100,28.57,28.57,25,20,33.33,28.57,50,33.33,33.33,20,25,20,100,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5bba9d0e3d19e,95.84,25,78.57,20,100,78.57,100,33.33,25,78.57,78.57,25,100,33.33,78.57,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5d914b00c5759,77.48,25,25,50,78.57,78.57,25,50,100,28.57,28.57,100,25,50,28.57,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/597fcbc946387,35.28,100,28.57,33.33,28.57,78.57,33.33,20,78.57,100,20,50,78.57,50,28.57,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5eb3338c32078,45.9,25,28.57,78.57,78.57,78.57,28.57,25,33.33,25,20,33.33,25,33.33,78.57,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f2c795d038,53.88,50,20,25,25,78.57,78.57,50,50,78.57,100,20,25,50,100,78.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5D74DFA63,95.45,50,33.33,78.57,33.33,28.57,28.57,33.33,78.57,100,28.57,78.57,100,28.57,20,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/51400D6F7B335,59.91,25,28.57,78.57,25,28.57,100,28.57,78.57,33.33,50,33.33,100,28.57,33.33,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/59a4a54eae290,13.28,50,25,25,25,78.57,50,50,25,100,28.57,50,50,28.57,20,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC4AB507B55,44.86,100,25,20,100,50,28.57,20,33.33,78.57,33.33,78.57,28.57,50,33.33,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.25919/5b8f2c795d038,42.87,50,33.33,25,78.57,28.57,33.33,25,20,100,78.57,33.33,50,50,20,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5486834ABBB38,79.3,50,100,78.57,33.33,20,25,20,20,28.57,78.57,100,50,25,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5621D8C522731,99.92,100,25,33.33,78.57,28.57,20,50,100,20,28.57,100,28.57,100,33.33,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/546F29646877E,88.02,33.33,33.33,20,25,25,78.57,78.57,78.57,25,100,25,28.57,28.57,25,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC492434FAE,17.9,20,78.57,28.57,33.33,25,20,100,78.57,28.57,25,25,28.57,20,25,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5756E9815035D,43.87,20,33.33,25,20,78.57,100,50,20,50,50,50,25,25,25,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/56AEF12E02277,9.98,20,100,20,78.57,33.33,20,100,33.33,50,28.57,50,50,78.57,78.57,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/552F4A84629B7,52.32,20,28.57,28.57,20,20,33.33,20,100,33.33,100,78.57,100,50,50,33.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC4AB507B55,32.4,33.33,100,25,28.57,28.57,50,33.33,25,78.57,28.57,78.57,100,33.33,33.33,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/59e7e3af33a0c,10.55,28.57,20,20,50,25,78.57,20,28.57,78.57,25,28.57,28.57,28.57,20,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5b379b4175033,35.76,78.57,100,33.33,33.33,25,28.57,28.57,100,20,28.57,50,50,50,28.57,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/597fcbc946387,97.22,20,25,33.33,33.33,25,28.57,28.57,100,28.57,100,78.57,25,20,33.33,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC5E2C78045,1.06,78.57,28.57,78.57,100,78.57,20,28.57,100,78.57,25,50,78.57,100,100,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC6065CC7E2,29.57,20,25,25,33.33,33.33,25,78.57,25,25,28.57,100,25,25,33.33,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/53EC64F77FD4B,70.65,25,28.57,50,33.33,100,78.57,28.57,100,50,100,33.33,50,100,25,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/59a58ae9a4364,34.36,20,20,100,78.57,25,78.57,100,20,28.57,20,100,50,33.33,25,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
